"Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date","Altitude","file.name","Spectrogram_small","Spectrogram_med","Spectrogram_large","Spectrogram_full","Length","Uploaded","Other_species","Remarks","Bird_seen","Playback_used","Other_species1","Other_species2","Other_species3","Other_species4","Other_species5","Other_species6","Other_species7","Other_species8","Other_species9","Other_species10","Other_species11","Other_species12","Other_species13","Other_species14","Other_species15","Other_species16","Other_species17","Other_species18","Other_species19","Other_species20","Other_species21","Other_species22","Other_species23","Other_species24","Other_species25","Other_species26","Other_species27","Other_species28","Other_species29","Other_species30","Species","Path"
142275,"Turdus","merula","","Common Blackbird","Erik Roels","Belgium","Laarne, East Flanders, Flemish Region",51.0329,3.9285,"male, song","//www.xeno-canto.org/142275/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/142275","A","17:00","2012-04-24","0","XC142275-Common Blackbird (Merel) molenmeers 24.04.2012.mp3","//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/ffts/XC142275-small.png","//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/ffts/XC142275-med.png","//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/ffts/XC142275-large.png","//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/ffts/XC142275-full.png","0:46","2013-07-11","","Locatie: Kalkense Meersen, Molenmeers, grasland en hooiland met sloten, rietboorden en knotwilgen","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-142275.mp3"
473918,"Turdus","merula","","Common Blackbird","Murat Uyman","Turkey","Umurbey Deltası, Lapseki, Çanakkale",40.275,26.5688,"male, song","//www.xeno-canto.org/473918/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/473918","B","16:30","2019-05-11","10","XC473918-[20190511]-KaraTavuk-TurdusMerula-BlackBird-r02.mp3","//www.xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC473918-small.png","//www.xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC473918-med.png","//www.xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC473918-large.png","//www.xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC473918-full.png","0:57","2019-05-13","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-473918.mp3"
531092,"Turdus","merula","","Common Blackbird","Beatrix Saadi-Varchmin","Germany","Hagenheimer Wald, Hofstetten, near Landsberg/Lech, Oberbayern, Bayern",47.9914,10.9461,"male, song","//www.xeno-canto.org/531092/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/531092","A","07:42","2008-05-03","700","XC531092-AMSEL (Pfeif), ungewöhnl. o. Mischsänger  3.05.2008  HhWald S  7_42  M.Disc  026-2008-05-03 07_49_38  gek..mp3","//www.xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC531092-small.png","//www.xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC531092-med.png","//www.xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC531092-large.png","//www.xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC531092-full.png","5:07","2020-03-01",NA,"Shorter cut of XC531070. Very interesting song. This special whistle motives a Blackbird only sang one spring long. Sitting high above on the top of a big spruce its voice was far reaching, filling the air around.","yes","no","Fringilla coelebs","Periparus ater","Turdus viscivorus","Sylvia atricapilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-531092.mp3"
278587,"Turdus","merula","","Common Blackbird","José Carlos Sires","Spain","ruta galaroza-castaños del robledo, huelva, andalucía",37.9112,-6.7048,"male, song","//www.xeno-canto.org/278587/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/278587","B","?","2015-06-21","?","XC278587-turdus merula ruta castaños del robledo 01-06-2015.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC278587-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC278587-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC278587-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC278587-full.png","1:12","2015-09-11","","Esta zona boscosa es bastante peculiar por sus tintes atlánticos, ya que por su situación y altitud dispone de un clima relativamente fresco y húmedo. El sotobosque es muy rico e incluye helechos de buen tamaño, y las especies arbóreas son abundantes y destaca el variado elenco de quercíneas que hay en el lugar, en concreto cinco especies. Además este tipo de bosque se alterna con castañares y pequeños pueblos.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-278587.mp3"
394729,"Turdus","merula","","Common Blackbird","Livon","Latvia","Madonas novads, Vidzeme",56.6441,26.5932,"male, song","//www.xeno-canto.org/394729/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/394729","A","11:21","2017-05-05","100","XC394729-Ml_MadonasLat_170505_1121.mp3","//www.xeno-canto.org/sounds/uploaded/WIPMNWUHXI/ffts/XC394729-small.png","//www.xeno-canto.org/sounds/uploaded/WIPMNWUHXI/ffts/XC394729-med.png","//www.xeno-canto.org/sounds/uploaded/WIPMNWUHXI/ffts/XC394729-large.png","//www.xeno-canto.org/sounds/uploaded/WIPMNWUHXI/ffts/XC394729-full.png","9:00","2017-12-01",NA,"One of a series of longer recordings of probably the same individual.

Recorded from Webcam Lesser spotted eagle (Mazais erglis) 2, Madonas novads, Vidzeme, Latvia.","yes","no","Troglodytes troglodytes","Phylloscopus collybita","Sylvia atricapilla","Turdus merula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-394729.mp3"
194011,"Turdus","merula","","Common Blackbird","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/194011/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/194011","B","05:19","2010-05-28","80","XC194011-T01 (1).mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC194011-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC194011-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC194011-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC194011-full.png","2:06","2014-09-03","","Blackbird song ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-194011.mp3"
252882,"Turdus","merula","","Common Blackbird","Arkadiusz Fröhlich","Poland","Kraków, Kraków, małopolskie",50.0366,19.955,"male, song","//www.xeno-canto.org/252882/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/252882","B","2:00","2015-06-09","5","XC252882-tumer.mp3","//www.xeno-canto.org/sounds/uploaded/BXHHVMQQVK/ffts/XC252882-small.png","//www.xeno-canto.org/sounds/uploaded/BXHHVMQQVK/ffts/XC252882-med.png","//www.xeno-canto.org/sounds/uploaded/BXHHVMQQVK/ffts/XC252882-large.png","//www.xeno-canto.org/sounds/uploaded/BXHHVMQQVK/ffts/XC252882-full.png","0:57","2015-06-16","","","no","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-252882.mp3"
467464,"Turdus","merula","","Common Blackbird","Lars Edenius","Sweden","Överrödå, Umeå, Västerbottens län",64.1378,20.0755,"male, song","//www.xeno-canto.org/467464/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/467464","B","19:30","2018-04-17","280","XC467464-Koltrast_12.mp3","//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC467464-small.png","//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC467464-med.png","//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC467464-large.png","//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC467464-full.png","0:58","2019-04-18","","","no","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-467464.mp3"
323956,"Turdus","merula","merula","Common Blackbird","Ruslan Mazuryk","Ukraine","Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",49.634,26.2213,"male, song","//www.xeno-canto.org/323956/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/323956","A","20:25","2016-06-24","?","XC323956-MVI_3720.mp3","//www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC323956-small.png","//www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC323956-med.png","//www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC323956-large.png","//www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC323956-full.png","1:30","2016-06-24",NA,"","yes","unknown","Passer domesticus","Anser anser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-323956.mp3"
207238,"Turdus","merula","","Common Blackbird","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/207238/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/207238","B","05:02","2013-05-16","80","XC207238-LS112996.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC207238-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC207238-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC207238-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC207238-full.png","1:45","2014-12-21",NA,"Blackbird song ... not filtered ... parabolic ...","yes","no","Turdus philomelos","Prunella modularis","Phasianus colchicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-207238.mp3"
438242,"Turdus","merula","","Common Blackbird","Jack Berteau","France","Vouillé, Vienne, Nouvelle-Aquitaine",46.5964,0.1666,"male, song","//www.xeno-canto.org/438242/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/438242","B","21:00","2018-05-22","140","XC438242-180522_0948 Vouillé P43 Merle.mp3","//www.xeno-canto.org/sounds/uploaded/WXEEFPSPJM/ffts/XC438242-small.png","//www.xeno-canto.org/sounds/uploaded/WXEEFPSPJM/ffts/XC438242-med.png","//www.xeno-canto.org/sounds/uploaded/WXEEFPSPJM/ffts/XC438242-large.png","//www.xeno-canto.org/sounds/uploaded/WXEEFPSPJM/ffts/XC438242-full.png","1:17","2018-10-12","Fringilla coelebs","Mixed forest / hardwood parcel (oaks and beeches).
In the rain. Same bird as XC437716 (9th May).","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-438242.mp3"
458092,"Turdus","merula","","Common Blackbird","Joost van Bruggen","Netherlands","Arnhem, Arnhem, Gelderland",51.94,5.9038,"male, song","//www.xeno-canto.org/458092/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/458092","A","06:08","2019-02-15","10","XC458092-Merel, zang, 150219, 0608 uur.mp3","//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC458092-small.png","//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC458092-med.png","//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC458092-large.png","//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC458092-full.png","9:37","2019-02-22","","","no","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-458092.mp3"
534614,"Turdus","merula","","Common Blackbird","Bodo Sonnenburg","Germany","Oder-Spree (near  Spreenhagen), Brandenburg",52.3365,13.8282,"adult, male, song","//www.xeno-canto.org/534614/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/534614","no score","05:54","2020-03-15","40","XC534614-amsel054.mp3","//www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/ffts/XC534614-small.png","//www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/ffts/XC534614-med.png","//www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/ffts/XC534614-large.png","//www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/ffts/XC534614-full.png","1:04","2020-03-15",NA,"","yes","no","Erithacus rubecula","Chloris chloris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-534614.mp3"
298601,"Turdus","merula","","Common Blackbird","Manuel Grosselet","France","F44 - LA-CHAPELLE-SUR-ERDRE, center",47.301,-1.556,"bell from the church, male, song","//www.xeno-canto.org/298601/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/298601","B","08:00","2016-01-08","30","XC298601-Merle noir chant.mp3","//www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC298601-small.png","//www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC298601-med.png","//www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC298601-large.png","//www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC298601-full.png","1:31","2016-01-08","","wildtronics","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-298601.mp3"
237132,"Turdus","merula","","Common Blackbird","Nicole Bouglouan","France","Parentis-en-Born, Landes forest, Aquitaine",44.3494,-1.067,"male, song","//www.xeno-canto.org/237132/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/237132","A","06:30","2015-04-24","40","XC237132-404 - Turdus merula.mp3","//www.xeno-canto.org/sounds/uploaded/AZHGSLNALD/ffts/XC237132-small.png","//www.xeno-canto.org/sounds/uploaded/AZHGSLNALD/ffts/XC237132-med.png","//www.xeno-canto.org/sounds/uploaded/AZHGSLNALD/ffts/XC237132-large.png","//www.xeno-canto.org/sounds/uploaded/AZHGSLNALD/ffts/XC237132-full.png","4:02","2015-04-24",NA,"Male singing at top of small tree in our garden. A second male is singing too in the neighbour's garden (less audible on the recording). They often sing in unisson in the early morning and the late afternoon.","yes","no","Cuculus canorus","Passer domesticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-237132.mp3"
177684,"Turdus","merula","","Common Blackbird","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/177684/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/177684","B","05:54","2014-03-15","80","XC177684-T01.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC177684-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC177684-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC177684-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC177684-full.png","1:33","2014-05-08",NA,"Blackbird song ... not filtered ... parabolic ...","yes","no","Turdus philomelos","Troglodytes troglodytes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-177684.mp3"
287927,"Turdus","merula","","Common Blackbird","Joost van Bruggen","Netherlands","Arnhem, Arnhem, Gelderland",51.94,5.9038,"male, song, subsong","//www.xeno-canto.org/287927/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/287927","B","05:00","2015-06-06","10","XC287927-Merel met subzang.mp3","//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC287927-small.png","//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC287927-med.png","//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC287927-large.png","//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC287927-full.png","0:50","2015-10-30","","","no","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-287927.mp3"
366999,"Turdus","merula","","Common Blackbird","Anderson Saldanha Bueno","United Kingdom","Earlham Park, Norwich, Norfolk",52.6255,1.2372,"male, song","//www.xeno-canto.org/366999/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/366999","A","05:56","2017-04-30","30","XC366999-Turdus_merula.mp3","//www.xeno-canto.org/sounds/uploaded/MRAMLYOMOG/ffts/XC366999-small.png","//www.xeno-canto.org/sounds/uploaded/MRAMLYOMOG/ffts/XC366999-med.png","//www.xeno-canto.org/sounds/uploaded/MRAMLYOMOG/ffts/XC366999-large.png","//www.xeno-canto.org/sounds/uploaded/MRAMLYOMOG/ffts/XC366999-full.png","1:50","2017-04-30","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-366999.mp3"
401810,"Turdus","merula","","Common Blackbird","Karl-Birger Strann","Norway","Vågan, Nordland",68.3108,15.0659,"male, song","//www.xeno-canto.org/401810/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/401810","A","22:00","2013-05-29","20","XC401810-Blackbird song male.mp3","//www.xeno-canto.org/sounds/uploaded/LCSITXRCXL/ffts/XC401810-small.png","//www.xeno-canto.org/sounds/uploaded/LCSITXRCXL/ffts/XC401810-med.png","//www.xeno-canto.org/sounds/uploaded/LCSITXRCXL/ffts/XC401810-large.png","//www.xeno-canto.org/sounds/uploaded/LCSITXRCXL/ffts/XC401810-full.png","1:10","2018-02-05","Turdus iliacus","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-401810.mp3"
180718,"Turdus","merula","","Common Blackbird","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/180718/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/180718","A","04:28","2013-06-01","80","XC180718-T01.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC180718-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC180718-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC180718-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC180718-full.png","2:00","2014-06-03","","Blackbird song ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-180718.mp3"
172676,"Turdus","merula","","Common Blackbird","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/172676/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/172676","A","06:35","2009-04-21","80","XC172676-T08.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC172676-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC172676-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC172676-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC172676-full.png","3:15","2014-04-07",NA,"Blackbird soundscape ... not filtered ... parabolic ...","yes","no","Erithacus rubecula","Phasianus colchicus","Prunella modularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-172676.mp3"
325210,"Turdus","merula","","Common Blackbird","Louis A. Hansen","Denmark","Gedser, Danmarksgade",54.5789,11.9284,"male, song","//www.xeno-canto.org/325210/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/325210","B","19:03","2016-06-09","8","XC325210-B19h03m48s09jun2016_Blackbird_evening_song.mp3","//www.xeno-canto.org/sounds/uploaded/SGNUEQHVBW/ffts/XC325210-small.png","//www.xeno-canto.org/sounds/uploaded/SGNUEQHVBW/ffts/XC325210-med.png","//www.xeno-canto.org/sounds/uploaded/SGNUEQHVBW/ffts/XC325210-large.png","//www.xeno-canto.org/sounds/uploaded/SGNUEQHVBW/ffts/XC325210-full.png","1:20","2016-07-02","","Breeds in area.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-325210.mp3"
99075,"Turdus","merula","","Common Blackbird","Stein Ø. Nilsen","Norway","Hansmyra",69.5848,18.662,"alarm call, male, song","//www.xeno-canto.org/99075/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/99075","A","20:00","2012-04-18","65","svarttrost120418-001trehytta2000.mp3","//www.xeno-canto.org/sounds/uploaded/TLPLNAINFU/ffts/XC99075-small.png","//www.xeno-canto.org/sounds/uploaded/TLPLNAINFU/ffts/XC99075-med.png","//www.xeno-canto.org/sounds/uploaded/TLPLNAINFU/ffts/XC99075-large.png","//www.xeno-canto.org/sounds/uploaded/TLPLNAINFU/ffts/XC99075-full.png","0:39","2012-04-18","","Telinga stereo, Zoom H4n, on tripod","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-99075.mp3"
476942,"Turdus","merula","merula","Common Blackbird","Ruslan Mazuryk","Ukraine","Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",49.634,26.2213,"male, song","//www.xeno-canto.org/476942/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/476942","A","12:01","2019-05-26","?","XC476942-MVI_0680.mp3","//www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC476942-small.png","//www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC476942-med.png","//www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC476942-large.png","//www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC476942-full.png","1:21","2019-05-26",NA,"","yes","unknown","Hippolais icterina","Emberiza calandra","Sturnus vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-476942.mp3"
206850,"Turdus","merula","","Common Blackbird","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"call, male, song","//www.xeno-canto.org/206850/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/206850","B","04:49","2013-05-11","80","XC206850-T03.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206850-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206850-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206850-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206850-full.png","2:13","2014-12-18","Turdus philomelos","Blackbird song and calls ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-206850.mp3"
127996,"Turdus","merula","","Common Blackbird","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.1226,-0.5429,"call, flight call, male, song","//www.xeno-canto.org/127996/download","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/127996","A","06:30","2013-03-31","80","XC127996-LS111381.MP3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC127996-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC127996-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC127996-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC127996-full.png","4:11","2013-03-31",NA,"Blackbird soundscape ... unfiltered ... binaural recording using dummy head ...","yes","no","Phasianus colchicus","Corvus corone","Fringilla coelebs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turdus merula","mp3//Turdus-merula-127996.mp3"
